year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers,FG%,FT%,award,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Usability,POSITION_METRIC,playoff,playerID,tmID,pos
3,0,26,17,493,90,45,57,102,28,32,9,25,64,111,37,29,15,4,1,1,100,110,31,9,35,32,0.3416666666666667,0.5172413793103449,0,3.8461538461538463,4.230769230769231,1.1923076923076923,0.34615384615384615,1.3461538461538463,1.2307692307692308,0.4740384615384615,0.33819628647214856,1,barnead01w,SEA,F
4,0,16,16,396,88,26,39,65,23,11,7,18,36,84,32,21,12,31,12,1,88,65,23,7,11,18,0.38095238095238093,0.5714285714285714,0,5.5,4.0625,1.4375,0.4375,0.6875,1.125,0.61875,0.35021551724137934,0,barnead01w,SEA,F
5,0,34,2,402,67,33,30,63,31,23,2,24,38,69,21,31,22,6,3,0,74,71,36,3,26,25,0.3,0.6571428571428571,0,2.176470588235294,2.088235294117647,1.0588235294117647,0.08823529411764706,0.7647058823529411,0.7352941176470589,0.29558823529411765,0.15973630831643004,1,barnead01w,SEA,F
1,0,31,23,705,209,27,57,84,33,19,33,62,103,213,89,56,30,9,1,2,209,84,33,33,19,62,0.41784037558685444,0.5357142857142857,0,6.741935483870968,2.7096774193548385,1.064516129032258,1.064516129032258,0.6129032258064516,2.0,0.5685483870967742,0.2984624660838106,0,barnequ01w,SEA,C
2,0,20,3,229,68,14,20,34,11,9,6,16,29,59,23,27,21,1,1,0,68,34,11,6,9,16,0.3898305084745763,0.7777777777777778,0,3.4,1.7,0.55,0.3,0.45,0.8,0.28625,0.08411214953271028,0,barnequ01w,SEA,C
3,0,2,0,13,3,0,1,1,0,1,2,0,1,7,0,4,3,0,0,0,3,1,0,2,1,0,0.0,0.75,0,1.5,0.5,0.0,1.0,0.5,0.0,0.1625,0.2803738317757009,0,barnequ01w,PHO,C
6,0,29,0,461,199,26,68,94,26,17,24,32,85,174,76,58,45,7,2,1,213,104,26,26,17,37,0.44086021505376344,0.746031746031746,0,7.344827586206897,3.586206896551724,0.896551724137931,0.896551724137931,0.5862068965517241,1.2758620689655173,0.39741379310344827,0.2320335159523042,1,batkosu01w,SEA,C
10,0,20,0,147,47,9,20,29,4,5,6,24,29,43,21,8,2,11,3,0,85,39,4,13,9,31,0.49295774647887325,0.4166666666666667,0,4.25,1.95,0.2,0.65,0.45,1.55,0.18375,0.08411214953271028,1,batkosu01w,SEA,C
6,0,8,0,46,0,0,5,5,3,0,1,3,4,6,0,0,0,0,0,0,0,5,3,1,0,3,0.0,0.0,0,0.0,0.625,0.375,0.125,0.0,0.375,0.14375,0.05387931034482759,0,batteja01w,MIN,F
7,0,26,1,178,36,13,12,25,7,2,3,4,21,54,15,7,4,14,2,0,36,25,8,3,2,4,0.26785714285714285,0.5714285714285714,0,1.3846153846153846,0.9615384615384616,0.3076923076923077,0.11538461538461539,0.07692307692307693,0.15384615384615385,0.17115384615384616,0.08289124668435013,1,batteja01w,DET,F
6,0,2,0,8,2,0,2,2,0,0,0,1,1,2,1,0,0,0,0,0,2,2,0,0,0,1,0.5,0.0,0,1.0,1.0,0.0,0.0,0.0,0.5,0.1,0.08620689655172414,1,battlas01w,SEA,F
7,0,33,2,455,143,13,49,62,29,31,3,38,32,141,54,25,20,46,15,0,143,62,29,3,31,38,0.3829787234042553,0.8,0,4.333333333333333,1.878787878787879,0.8787878787878788,0.09090909090909091,0.9393939393939394,1.1515151515151516,0.3446969696969697,0.16196447230929992,0,battlas01w,NYL,F
8,0,34,5,757,252,32,94,126,56,35,2,48,50,244,89,58,45,93,29,0,263,133,60,2,36,49,0.3643410852713178,0.7666666666666667,0,7.735294117647059,3.911764705882353,1.7647058823529411,0.058823529411764705,1.0588235294117647,1.4411764705882353,0.5566176470588236,0.3194726166328601,1,battlas01w,NYL,F
9,0,34,0,336,121,18,35,53,24,15,1,28,26,98,37,50,36,30,11,0,140,66,33,2,20,31,0.375,0.72,0,4.117647058823529,1.9411764705882353,0.9705882352941176,0.058823529411764705,0.5882352941176471,0.9117647058823529,0.24705882352941178,0.13438133874239352,1,battlas01w,NYL,F
10,0,34,3,548,177,17,68,85,40,31,2,52,48,148,63,46,32,46,19,0,177,85,40,2,31,52,0.42567567567567566,0.6956521739130435,0,5.205882352941177,2.5,1.1764705882352942,0.058823529411764705,0.9117647058823529,1.5294117647058822,0.40294117647058825,0.21551724137931036,0,battlas01w,NYL,F
1,0,29,18,398,76,20,36,56,14,8,3,28,72,72,29,21,18,1,0,1,76,56,14,3,8,28,0.4027777777777778,0.8571428571428571,0,2.6206896551724137,1.9310344827586208,0.4827586206896552,0.10344827586206896,0.27586206896551724,0.9655172413793104,0.3431034482758621,0.5555555555555556,0,bauerca01w,CHA,F-C
2,0,15,0,102,15,8,10,18,3,2,1,6,12,17,5,10,5,1,0,0,15,18,3,1,2,6,0.29411764705882354,0.5,0,1.0,1.2,0.2,0.06666666666666667,0.13333333333333333,0.4,0.17,0.46439628482972134,0,bauerca01w,WAS,F-C
3,0,25,2,233,43,14,27,41,1,2,5,25,34,57,17,15,9,0,0,0,43,41,1,5,2,25,0.2982456140350877,0.6,0,1.72,1.64,0.04,0.2,0.08,1.0,0.233,0.39704524469067404,0,bauerca01w,SAC,F-C
5,0,34,34,1025,446,28,115,143,91,69,34,80,98,380,159,149,107,56,21,0,496,158,100,42,75,90,0.42042755344418054,0.7407407407407407,0,14.588235294117647,4.647058823529412,2.9411764705882355,1.2352941176470589,2.2058823529411766,2.6470588235294117,0.7536764705882353,0.5,1,beardal01w,WAS,G-F
6,0,30,30,1015,422,25,105,130,90,45,9,63,87,408,155,105,80,101,32,0,422,130,90,9,45,63,0.3799019607843137,0.7619047619047619,0,14.066666666666666,4.333333333333333,3.0,0.3,1.5,2.1,0.8458333333333333,0.42244224422442245,0,beardal01w,WAS,G-F
7,0,32,32,994,614,23,126,149,98,59,25,90,92,469,232,149,113,102,37,4,644,159,100,27,65,94,0.4792079207920792,0.7672955974842768,0,20.125,4.96875,3.125,0.84375,2.03125,2.9375,0.7765625,0.4836601307189542,1,beardal01w,WAS,G-F
8,0,33,33,1169,622,25,114,139,99,64,24,94,105,539,224,150,127,146,47,2,622,139,99,24,64,94,0.4155844155844156,0.8466666666666667,0,18.848484848484848,4.212121212121212,3.0,0.7272727272727273,1.9393939393939394,2.8484848484848486,0.8856060606060606,0.4292237442922374,0,beardal01w,WAS,G-F
9,0,33,33,1092,532,4,114,118,117,55,19,106,111,474,187,146,107,144,51,2,532,118,117,19,55,106,0.39451476793248946,0.7328767123287672,0,16.12121212121212,3.5757575757575757,3.5454545454545454,0.5757575757575758,1.6666666666666667,3.212121212121212,0.8272727272727273,0.4722222222222222,0,beardal01w,WAS,G-F
10,0,31,30,985,492,19,104,123,68,72,18,100,97,438,188,114,84,107,32,2,511,127,73,18,74,100,0.4224137931034483,0.7350427350427351,0,16.483870967741936,4.096774193548387,2.3548387096774195,0.5806451612903226,2.3870967741935485,3.225806451612903,0.7943548387096774,0.3987538940809968,1,beardal01w,WAS,G-F
9,0,17,0,93,17,2,10,12,6,4,2,4,7,9,4,6,5,6,4,0,17,12,6,2,4,4,0.4,0.8333333333333334,0,1.0,0.7058823529411765,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.13676470588235295,0.2727272727272727,1,beckki01w,SEA,G
6,0,10,0,52,9,3,3,6,4,1,1,4,5,8,3,4,3,2,0,0,9,6,4,1,1,4,0.375,0.75,0,0.9,0.6,0.4,0.1,0.1,0.4,0.13,0.05172413793103448,1,bennije01w,IND,F
9,0,2,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,1,berezva01w,SAS,C
3,0,5,0,16,8,3,1,4,0,0,0,0,5,7,3,4,2,1,0,0,8,4,0,0,0,0,0.42857142857142855,0.5,0,1.6,0.8,0.0,0.0,0.0,0.0,0.08,0.6015037593984962,0,berthlu01w,CLE,F-C
4,0,22,4,201,84,20,22,42,6,10,4,22,38,52,27,46,30,1,0,0,88,46,7,5,11,24,0.47540983606557374,0.6521739130434783,0,4.0,2.090909090909091,0.3181818181818182,0.22727272727272727,0.5,1.0909090909090908,0.22840909090909092,0.8502024291497975,1,berthlu01w,CLE,F-C
5,0,16,0,134,37,12,15,27,4,6,2,9,28,34,12,18,13,0,0,1,37,27,4,2,6,9,0.35294117647058826,0.7222222222222222,0,2.3125,1.6875,0.25,0.125,0.375,0.5625,0.209375,0.5727554179566563,0,berthlu01w,HOU,F-C
1,0,32,32,796,153,19,76,95,89,41,6,66,93,112,40,72,56,60,17,1,153,95,89,6,41,66,0.35714285714285715,0.7777777777777778,0,4.78125,2.96875,2.78125,0.1875,1.28125,2.0625,0.621875,0.24517906336088152,0,beviltu01w,POR,G
2,0,31,31,788,153,27,61,88,103,59,6,52,102,119,39,71,52,73,23,0,153,88,103,6,59,52,0.3277310924369748,0.7323943661971831,0,4.935483870967742,2.838709677419355,3.3225806451612905,0.1935483870967742,1.903225806451613,1.6774193548387097,0.635483870967742,0.36013986013986016,0,beviltu01w,POR,G
3,0,27,19,421,84,7,26,33,44,22,3,27,49,61,25,29,19,36,15,0,84,33,44,3,22,27,0.4098360655737705,0.6551724137931034,0,3.111111111111111,1.2222222222222223,1.6296296296296295,0.1111111111111111,0.8148148148148148,1.0,0.38981481481481484,0.2962962962962963,0,beviltu01w,POR,G
4,0,31,0,252,58,9,17,26,32,14,1,20,30,51,17,21,16,21,8,0,58,26,32,1,14,20,0.3333333333333333,0.7619047619047619,0,1.8709677419354838,0.8387096774193549,1.032258064516129,0.03225806451612903,0.45161290322580644,0.6451612903225806,0.2032258064516129,0.29090909090909095,0,beviltu01w,SEA,G
5,0,34,0,358,79,6,20,26,29,38,2,26,48,60,24,29,20,26,11,0,101,42,40,3,46,35,0.4155844155844156,0.696969696969697,0,2.9705882352941178,1.2352941176470589,1.1764705882352942,0.08823529411764706,1.3529411764705883,1.0294117647058822,0.26323529411764707,0.2027972027972028,1,beviltu01w,SEA,G
6,0,31,31,873,194,12,51,63,80,60,0,51,69,162,63,44,24,116,44,0,221,72,91,1,67,61,0.37967914438502676,0.5686274509803921,0,7.129032258064516,2.3225806451612905,2.935483870967742,0.03225806451612903,2.161290322580645,1.967741935483871,0.7040322580645161,0.28520499108734404,1,beviltu01w,IND,G
7,0,34,34,999,223,10,67,77,79,71,1,54,72,185,76,53,38,106,33,0,232,83,81,1,72,54,0.4,0.711864406779661,0,6.823529411764706,2.4411764705882355,2.3823529411764706,0.029411764705882353,2.1176470588235294,1.588235294117647,0.7345588235294118,0.265993265993266,1,beviltu01w,IND,G
8,0,34,34,901,180,15,60,75,92,56,2,53,88,150,66,22,15,89,33,0,224,91,111,2,67,61,0.4072164948453608,0.7352941176470589,1,6.588235294117647,2.676470588235294,3.264705882352941,0.058823529411764705,1.9705882352941178,1.7941176470588236,0.6625,0.3156089193825043,1,beviltu01w,IND,G
9,0,30,30,876,175,12,56,68,65,59,4,35,73,158,64,28,17,89,30,0,195,75,72,4,62,36,0.3901098901098901,0.6206896551724138,0,6.5,2.5,2.4,0.13333333333333333,2.066666666666667,1.2,0.73,0.33766233766233766,1,beviltu01w,IND,G
10,0,34,32,861,209,12,67,79,97,62,8,48,76,181,68,54,36,107,37,0,262,102,117,9,74,59,0.36752136752136755,0.671875,0,7.705882352941177,3.0,3.4411764705882355,0.2647058823529412,2.176470588235294,1.7352941176470589,0.6330882352941176,0.3674242424242425,1,beviltu01w,IND,G
1,0,17,0,69,19,3,2,5,11,3,0,12,9,18,3,13,11,6,2,0,23,5,13,0,3,14,0.25,0.8461538461538461,0,1.3529411764705883,0.29411764705882354,0.7647058823529411,0.0,0.17647058823529413,0.8235294117647058,0.10147058823529412,0.16666666666666666,1,bibbyje01w,NYL,G
5,0,24,9,465,159,5,23,28,40,21,7,32,38,151,55,26,23,84,26,0,159,28,40,7,21,32,0.36423841059602646,0.8846153846153846,0,6.625,1.1666666666666667,1.6666666666666667,0.2916666666666667,0.875,1.3333333333333333,0.484375,0.4126984126984127,0,bibrzag01w,SAS,G-F
7,0,32,22,751,361,10,56,66,48,26,12,47,49,311,130,53,46,157,55,0,361,66,48,12,26,47,0.4180064308681672,0.8679245283018868,0,11.28125,2.0625,1.5,0.375,0.8125,1.46875,0.58671875,0.4670912951167728,0,bibrzag01w,SAS,G-F
3,0,32,32,1121,461,17,66,83,191,55,3,109,48,375,151,112,102,142,57,0,489,83,203,3,60,114,0.40302267002518893,0.9159663865546218,0,15.28125,2.59375,6.34375,0.09375,1.875,3.5625,0.87578125,0.31859883236030023,1,birdsu01w,SEA,G
4,0,34,34,1136,420,22,91,113,221,48,1,110,47,368,155,69,61,140,49,0,420,113,221,1,48,110,0.421195652173913,0.8840579710144928,0,12.352941176470589,3.323529411764706,6.5,0.029411764705882353,1.411764705882353,3.235294117647059,0.8352941176470589,0.3652892561983471,0,birdsu01w,SEA,G
5,0,34,34,1136,439,22,84,106,184,51,5,87,48,326,151,85,73,146,64,0,507,132,226,5,63,103,0.4496124031007752,0.839622641509434,0,14.911764705882353,3.8823529411764706,6.647058823529412,0.14705882352941177,1.8529411764705883,3.0294117647058822,0.8352941176470589,0.38453500522466044,1,birdsu01w,SEA,G
6,0,30,30,1020,364,21,51,72,176,29,6,87,46,294,130,69,59,103,45,0,391,77,189,6,32,91,0.42507645259938837,0.8571428571428571,0,13.033333333333333,2.566666666666667,6.3,0.2,1.0666666666666667,3.033333333333333,0.85,0.36781609195402304,1,birdsu01w,SEA,G
7,0,34,34,1065,389,24,78,102,162,61,5,88,60,333,137,68,59,153,56,1,427,110,172,7,62,95,0.4065040650406504,0.8421052631578947,1,12.558823529411764,3.235294117647059,5.0588235294117645,0.20588235294117646,1.8235294117647058,2.7941176470588234,0.7830882352941176,0.3347107438016529,1,birdsu01w,SEA,G
8,0,29,29,919,303,8,49,57,143,43,8,67,46,276,118,26,22,133,45,0,336,61,153,8,47,73,0.43,0.8666666666666667,0,11.586206896551724,2.103448275862069,5.275862068965517,0.27586206896551724,1.6206896551724137,2.5172413793103448,0.7922413793103448,0.3880597014925374,1,birdsu01w,SEA,G
9,0,33,33,1111,465,14,70,84,169,39,3,88,61,390,172,85,74,137,47,0,524,91,178,3,43,94,0.4431818181818182,0.8817204301075269,0,15.878787878787879,2.757575757575758,5.393939393939394,0.09090909090909091,1.303030303030303,2.8484848484848486,0.8416666666666667,0.34917355371900827,1,birdsu01w,SEA,G
10,0,31,31,1101,397,12,66,78,179,47,3,81,50,377,154,41,35,150,54,0,431,89,191,3,51,88,0.4024390243902439,0.8571428571428571,0,13.903225806451612,2.870967741935484,6.161290322580645,0.0967741935483871,1.6451612903225807,2.838709677419355,0.8879032258064516,0.40179573512906847,1,birdsu01w,SEA,G
5,0,4,0,13,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,2,0,0,0,0,1,0.3333333333333333,0.0,0,0.5,0.0,0.0,0.0,0.0,0.25,0.08125,0.0,0,bjorkte01w,CHA,C
10,0,33,8,428,97,41,66,107,6,13,27,25,54,92,35,43,27,1,0,1,97,107,6,27,13,25,0.3804347826086957,0.627906976744186,0,2.9393939393939394,3.242424242424242,0.18181818181818182,0.8181818181818182,0.3939393939393939,0.7575757575757576,0.3242424242424242,0.2293967714528462,0,blackch01w,CON,C
1,0,32,32,820,152,23,69,92,98,58,1,50,86,150,57,42,29,42,9,0,152,92,98,1,58,50,0.38,0.6904761904761905,0,4.75,2.875,3.0625,0.03125,1.8125,1.5625,0.640625,0.3563636363636364,0,blackde01w,MIA,G
2,0,32,32,946,180,43,83,126,123,82,2,51,69,187,70,48,37,20,3,0,194,142,134,3,87,55,0.375609756097561,0.7708333333333334,1,6.0625,4.4375,4.1875,0.09375,2.71875,1.71875,0.7390625,0.4385026737967914,1,blackde01w,MIA,G
3,0,32,32,899,153,41,82,123,137,59,5,32,75,160,64,33,25,3,0,1,153,123,137,5,59,32,0.4,0.7575757575757576,0,4.78125,3.84375,4.28125,0.15625,1.84375,1.0,0.70234375,0.7784090909090909,0,blackde01w,MIA,G
4,0,34,0,373,55,16,35,51,46,20,2,18,33,68,24,9,6,3,1,0,63,53,48,2,22,18,0.358974358974359,0.6666666666666666,0,1.8529411764705883,1.5588235294117647,1.411764705882353,0.058823529411764705,0.6470588235294118,0.5294117647058824,0.27426470588235297,0.46464646464646464,1,blackde01w,CON,G
5,0,31,4,347,55,13,23,36,47,19,0,15,35,56,26,4,3,1,0,0,64,47,54,0,23,21,0.42857142857142855,0.75,0,2.064516129032258,1.5161290322580645,1.7419354838709677,0.0,0.7419354838709677,0.6774193548387096,0.27983870967741936,0.5696969696969697,1,blackde01w,CON,G
1,0,20,0,133,52,1,8,9,3,8,1,13,9,50,20,6,4,28,8,0,52,9,3,1,8,13,0.4,0.6666666666666666,0,2.6,0.45,0.15,0.05,0.4,0.65,0.16625,0.04195804195804196,1,blodgci01w,SAC,G
2,0,11,0,72,34,1,8,9,6,6,1,11,6,29,13,0,0,15,8,0,40,11,7,1,6,12,0.45454545454545453,0.5,0,3.6363636363636362,1.0,0.6363636363636364,0.09090909090909091,0.5454545454545454,1.0909090909090908,0.16363636363636364,0.09917355371900825,1,blodgci01w,SAC,G
7,0,24,0,181,54,7,13,20,36,18,0,18,36,54,14,31,25,12,1,0,54,21,36,0,19,18,0.2545454545454545,0.8064516129032258,0,2.25,0.875,1.5,0.0,0.7916666666666666,0.75,0.18854166666666666,0.36363636363636365,1,blueni01w,WAS,G
8,0,30,1,420,107,13,50,63,48,22,5,37,55,108,35,37,31,27,6,0,107,63,48,5,22,37,0.32407407407407407,0.8378378378378378,0,3.566666666666667,2.1,1.6,0.16666666666666666,0.7333333333333333,1.2333333333333334,0.35,0.23587223587223588,0,blueni01w,WAS,G
9,0,26,22,537,99,15,26,41,73,19,2,42,59,102,33,25,19,32,14,0,99,41,73,2,19,42,0.3235294117647059,0.76,0,3.8076923076923075,1.5769230769230769,2.8076923076923075,0.07692307692307693,0.7307692307692307,1.6153846153846154,0.5163461538461539,0.31601731601731603,0,blueni01w,WAS,G
10,0,16,0,91,24,2,8,10,12,7,0,13,12,24,7,10,7,9,3,0,24,10,12,0,7,13,0.2916666666666667,0.7,0,1.5,0.625,0.75,0.0,0.4375,0.8125,0.1421875,0.16783216783216784,1,blueni01w,WAS,G
4,0,16,0,37,4,1,1,2,2,0,0,2,3,4,1,4,2,0,0,0,4,2,3,0,0,4,0.2,0.5,0,0.25,0.125,0.1875,0.0,0.0,0.25,0.0578125,0.010775862068965518,1,blueoc01w,HOU,F
5,0,13,3,155,44,12,9,21,5,1,0,7,10,42,16,13,12,4,0,0,44,21,5,0,1,7,0.38095238095238093,0.9230769230769231,0,3.3846153846153846,1.6153846153846154,0.38461538461538464,0.0,0.07692307692307693,0.5384615384615384,0.2980769230769231,0.13925729442970824,0,blueoc01w,HOU,F
9,0,26,17,552,106,16,48,64,90,25,1,63,40,127,35,22,16,71,20,0,133,73,108,1,30,71,0.2694610778443114,0.6538461538461539,0,5.115384615384615,2.8076923076923075,4.153846153846154,0.038461538461538464,1.1538461538461537,2.730769230769231,0.5307692307692308,0.25974025974025977,1,bobbish01w,LAS,G
10,0,33,3,353,71,11,22,33,46,15,1,28,34,85,26,13,11,37,8,0,71,34,46,1,15,29,0.29213483146067415,0.8461538461538461,0,2.1515151515151514,1.0303030303030303,1.393939393939394,0.030303030303030304,0.45454545454545453,0.8787878787878788,0.2674242424242424,0.2987012987012987,1,bobbish01w,LAS,G
10,0,4,0,9,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1.0,0.0,0,0.5,0.0,0.0,0.0,0.25,0.25,0.05625,0.0,0,boddiwh01w,SAC,G
1,0,29,29,868,380,42,64,106,57,34,1,45,60,368,133,84,64,160,50,0,419,115,64,1,38,50,0.36318407960199006,0.7849462365591398,0,14.448275862068966,3.9655172413793105,2.206896551724138,0.034482758620689655,1.3103448275862069,1.7241379310344827,0.7482758620689656,0.2303030303030303,1,boltoru01w,SAC,G
2,0,31,0,582,222,34,59,93,55,28,1,39,55,216,73,52,36,110,40,0,277,115,64,1,32,49,0.34615384615384615,0.7384615384615385,0,8.935483870967742,3.7096774193548385,2.064516129032258,0.03225806451612903,1.032258064516129,1.5806451612903225,0.4693548387096774,0.25641025641025644,1,boltoru01w,SAC,G
3,0,32,1,737,349,31,63,94,37,45,2,35,74,316,125,77,56,132,43,0,349,94,37,2,45,35,0.39556962025316456,0.7272727272727273,0,10.90625,2.9375,1.15625,0.0625,1.40625,1.09375,0.57578125,0.19220779220779222,0,boltoru01w,SAC,G
4,0,33,0,521,149,15,42,57,35,33,2,21,52,175,55,26,20,98,19,0,164,67,41,2,35,26,0.30049261083743845,0.7692307692307693,0,4.96969696969697,2.0303030303030303,1.2424242424242424,0.06060606060606061,1.0606060606060606,0.7878787878787878,0.3946969696969697,0.30303030303030304,1,boltoru01w,SAC,G
5,0,34,4,469,160,17,32,49,31,23,0,15,45,154,57,19,14,79,32,0,169,53,34,0,27,18,0.3488372093023256,0.7391304347826086,0,4.970588235294118,1.5588235294117647,1.0,0.0,0.7941176470588235,0.5294117647058824,0.3448529411764706,0.3757575757575758,1,boltoru01w,SAC,G
7,0,34,5,614,193,7,42,49,73,35,8,80,83,158,63,77,57,46,10,1,193,49,73,8,35,80,0.3987341772151899,0.7402597402597403,0,5.676470588235294,1.4411764705882353,2.1470588235294117,0.23529411764705882,1.0294117647058822,2.3529411764705883,0.4514705882352941,0.16590909090909092,0,bondla01w,CHA,G
9,0,32,1,325,74,7,24,31,27,15,4,33,56,90,26,16,13,42,9,0,74,31,27,4,15,33,0.28888888888888886,0.8125,0,2.3125,0.96875,0.84375,0.125,0.46875,1.03125,0.25390625,0.1487603305785124,1,bondla01w,IND,G
3,0,22,6,306,105,16,21,37,23,12,0,18,35,89,43,25,19,6,0,0,105,37,23,0,12,18,0.48314606741573035,0.76,0,4.7727272727272725,1.6818181818181819,1.0454545454545454,0.0,0.5454545454545454,0.8181818181818182,0.3477272727272727,0.23232323232323232,0,bonfisu01w,PHO,G
10,0,34,0,724,381,70,126,196,13,23,25,34,70,278,127,154,125,13,2,0,478,243,16,31,28,41,0.46397694524495675,0.8148148148148148,1,14.058823529411764,7.147058823529412,0.47058823529411764,0.9117647058823529,0.8235294117647058,1.2058823529411764,0.5323529411764706,0.06951871657754011,1,bonnede01w,PHO,G
8,0,6,1,37,9,0,2,2,1,0,0,4,0,10,3,0,0,6,3,0,9,2,1,0,0,4,0.3,0.0,0,1.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.6666666666666666,0.15416666666666667,0.045454545454545456,1,bowenli01w,NYL,G
2,0,21,0,230,75,10,16,26,14,11,2,16,32,67,23,20,18,36,11,0,75,26,14,2,11,16,0.34328358208955223,0.9,0,3.5714285714285716,1.2380952380952381,0.6666666666666666,0.09523809523809523,0.5238095238095238,0.7619047619047619,0.27380952380952384,0.10673234811165846,0,boydca01w,DET,F
6,0,33,2,455,227,42,58,100,14,18,13,52,78,210,97,60,33,1,0,0,242,107,16,13,18,55,0.4473684210526316,0.5757575757575758,0,7.333333333333333,3.242424242424242,0.48484848484848486,0.3939393939393939,0.5454545454545454,1.6666666666666667,0.3446969696969697,0.5689223057644109,1,braxtka01w,DET,F-C
7,0,34,1,359,146,42,75,117,26,11,11,53,83,143,58,48,30,2,0,1,196,145,32,15,19,71,0.41025641025641024,0.6101694915254238,0,5.764705882352941,4.264705882352941,0.9411764705882353,0.4411764705882353,0.5588235294117647,2.088235294117647,0.2639705882352941,0.5373573794626426,1,braxtka01w,DET,F-C
8,0,31,20,545,207,54,112,166,16,14,16,62,91,188,84,58,39,0,0,2,284,226,21,24,17,82,0.4523809523809524,0.6829268292682927,0,9.161290322580646,7.290322580645161,0.6774193548387096,0.7741935483870968,0.5483870967741935,2.6451612903225805,0.43951612903225806,0.5795072788353862,1,braxtka01w,DET,F-C
9,0,33,10,590,295,48,120,168,27,14,24,54,84,258,107,109,81,2,0,1,372,216,36,29,18,71,0.43167701863354035,0.7286821705426356,0,11.272727272727273,6.545454545454546,1.0909090909090908,0.8787878787878788,0.5454545454545454,2.1515151515151514,0.44696969696969696,0.6017951856385149,1,braxtka01w,DET,F-C
10,0,28,2,504,252,66,101,167,41,19,18,51,79,201,106,62,40,0,0,0,300,201,48,25,23,63,0.5294117647058824,0.631578947368421,0,10.714285714285714,7.178571428571429,1.7142857142857142,0.8928571428571429,0.8214285714285714,2.25,0.45,0.6598586017282011,1,braxtka01w,DET,F-C
1,0,22,3,203,51,16,18,34,5,5,0,17,24,49,19,19,13,0,0,0,51,34,5,0,5,17,0.3877551020408163,0.6842105263157895,0,2.3181818181818183,1.5454545454545454,0.22727272727272727,0.0,0.22727272727272727,0.7727272727272727,0.23068181818181818,0.13322884012539185,0,brazian01w,CHA,F
2,0,23,0,341,127,21,56,77,7,9,13,20,27,115,50,35,27,1,0,0,127,77,7,13,9,20,0.43478260869565216,0.7714285714285715,0,5.521739130434782,3.347826086956522,0.30434782608695654,0.5652173913043478,0.391304347826087,0.8695652173913043,0.3706521739130435,0.2886056971514243,0,brazian01w,IND,F
2,0,1,0,5,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.125,0.0,1,bristre01w,CHA,G
1,0,28,23,725,211,40,71,111,49,30,6,36,88,137,70,79,63,25,8,0,233,120,50,7,31,39,0.5,0.7956989247311828,0,8.321428571428571,4.285714285714286,1.7857142857142858,0.25,1.1071428571428572,1.3928571428571428,0.6473214285714286,0.3417487684729064,1,brogami01w,PHO,F
2,0,29,29,850,367,10,40,50,63,28,4,36,61,344,142,70,57,66,26,0,401,60,70,4,30,39,0.40789473684210525,0.8157894736842105,0,13.827586206896552,2.0689655172413794,2.413793103448276,0.13793103448275862,1.0344827586206897,1.3448275862068966,0.7327586206896551,0.3181818181818182,1,brondsa01w,MIA,G
3,0,30,23,763,263,7,34,41,46,26,4,40,40,266,97,67,55,44,14,0,263,41,46,4,26,40,0.36466165413533835,0.8208955223880597,0,8.766666666666667,1.3666666666666667,1.5333333333333334,0.13333333333333333,0.8666666666666667,1.3333333333333333,0.6358333333333334,0.20909090909090908,0,brondsa01w,MIA,G
4,0,34,34,975,280,19,37,56,69,31,2,37,58,282,117,31,25,48,21,0,280,56,69,2,31,37,0.4148936170212766,0.8064516129032258,0,8.235294117647058,1.6470588235294117,2.0294117647058822,0.058823529411764705,0.9117647058823529,1.088235294117647,0.7169117647058824,0.3390663390663391,0,brondsa01w,SEA,G
4,0,30,2,522,186,11,30,41,31,21,4,36,30,164,61,33,28,100,36,0,186,41,31,4,21,36,0.3719512195121951,0.8484848484848485,0,6.2,1.3666666666666667,1.0333333333333334,0.13333333333333333,0.7,1.2,0.435,0.15656565656565657,0,brownco01w,IND,G
5,0,26,0,398,104,10,24,34,41,7,1,31,31,108,37,16,10,56,20,0,104,34,41,1,7,31,0.3425925925925926,0.625,0,4.0,1.3076923076923077,1.5769230769230769,0.038461538461538464,0.2692307692307692,1.1923076923076923,0.38269230769230766,0.2404692082111437,0,brownco01w,IND,G
