year,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,min,attend,win_percentage,loss_percentage,home_win_percentage,home_loss_percentage,away_win_percentage,away_loss_percentage,conference_win_percentage,conference_loss_percentage,tmID,W_post,L_post,GS_weighted_mean,minutes_weighted_mean,points_weighted_mean,oRebounds_weighted_mean,dRebounds_weighted_mean,rebounds_weighted_mean,assists_weighted_mean,steals_weighted_mean,blocks_weighted_mean,turnovers_weighted_mean,PF_weighted_mean,fgAttempted_weighted_mean,fgMade_weighted_mean,ftAttempted_weighted_mean,ftMade_weighted_mean,threeAttempted_weighted_mean,PostGP_weighted_mean,PostGS_weighted_mean,PostMinutes_weighted_mean,PostPoints_weighted_mean,PostoRebounds_weighted_mean,PostdRebounds_weighted_mean,PostRebounds_weighted_mean,PostAssists_weighted_mean,PostSteals_weighted_mean,PostTurnovers_weighted_mean,PostPF_weighted_mean,PostfgAttempted_weighted_mean,PostfgMade_weighted_mean,PostftAttempted_weighted_mean,PostftMade_weighted_mean,PostthreeAttempted_weighted_mean,total_points_weighted_mean,total_rebounds_weighted_mean,total_assists_weighted_mean,total_steals_weighted_mean,total_turnovers_weighted_mean,Avg_Points_Per_Game_weighted_mean,Avg_Assists_Per_Game_weighted_mean,Avg_Blocks_Per_Game_weighted_mean,Avg_Steals_Per_Game_weighted_mean,Avg_Turnovers_Per_Game_weighted_mean,num_trophies,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Durability_Ratio,FG%,FT%,GP_10,GS,PF,POSITION_METRIC,Points_Ratio,PostAssists,PostBlocks,PostDQ,PostGP,PostGS,PostMinutes,PostPF,PostPoints,PostRebounds,PostSteals,PostTurnovers,PostdRebounds,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostoRebounds,PostthreeAttempted,PostthreeMade,assists,blocks,dRebounds,dq,fgAttempted,fgMade,ftAttempted,ftMade,minutes,oRebounds,points,rebounds,steals,threeAttempted,threeMade,total_assists,total_blocks,total_points,total_rebounds,total_steals,total_turnovers,turnovers
9,1,0.57,1,0.31,0.0,0.18,0.42,0.4,0.53,0.48,0.34,0.33,0.37,0.55,0.54,0.38,0.55,0.27,0.5,0.38,0.39,0.54,0.48,0.46,0.43,0.3,0.29,0.51,0.48,0.45,0.5,0.48,0.48,0.35,0.49,0.52,0.83,0.59,0.38,0.39,0.61,0.42,0.58,0.42,0.58,0.41,0.59,SAS,0.61,1.03,20.66,724.54,257.39,33.43,78.86,112.29,58.86,26.34,11.9,52.57,65.03,219.91,92.86,74.12,58.02,39.56,1.54,1.2,43.55,17.29,2.35,4.97,7.32,4.16,1.46,3.07,4.0,14.57,6.34,4.08,3.09,3.59,274.68,119.62,63.02,27.8,55.64,9.13,2.09,0.43,0.93,1.86,0.0,2.41,0.54,11.03,4.46,1.04,2.11,0.61,0.43,0.78,28.88,24.32,71.08,0.36,0.1,7.0,1.91,0.09,2.97,2.62,85.45,7.32,33.42,14.02,2.46,5.49,8.99,28.2,12.51,7.35,5.96,5.03,6.04,2.44,66.49,14.23,87.56,0.41,249.29,111.14,79.35,63.01,802.62,35.81,300.66,123.36,29.91,43.73,15.37,73.48,16.14,334.09,137.38,32.36,63.12,57.63
10,1,0.45,1,0.44,0.2,0.0,0.44,0.41,0.56,0.49,0.38,0.37,0.3,0.59,0.55,0.45,0.53,0.31,0.5,0.42,0.42,0.55,0.52,0.44,0.42,0.28,0.31,0.54,0.52,0.49,0.48,0.49,0.49,0.39,0.45,0.52,0.87,0.62,0.38,0.47,0.53,0.51,0.49,0.46,0.54,0.43,0.57,SAS,1.29,1.82,21.08,740.61,274.35,32.44,84.03,116.47,62.56,27.45,12.75,53.71,64.46,230.62,98.73,78.06,61.85,44.12,2.84,2.16,80.72,32.07,3.4,8.63,12.03,6.99,2.6,5.75,6.24,26.31,11.45,8.66,6.89,5.77,306.42,128.5,69.55,30.05,59.46,9.98,2.26,0.47,0.99,1.95,0.2,2.62,0.55,12.03,4.68,1.13,2.19,0.64,0.43,0.81,30.12,23.89,70.12,0.36,0.14,10.11,2.31,0.07,4.57,3.64,130.66,9.95,51.63,19.51,4.15,8.74,13.47,43.28,18.77,13.78,10.98,6.03,8.42,3.11,71.12,14.72,93.03,0.45,260.24,116.78,85.85,68.98,814.15,33.4,320.06,126.43,31.28,50.66,17.51,81.22,17.03,371.69,145.93,35.43,67.07,58.34
11,1,0.45,1,0.36,0.16,0.0,0.47,0.45,0.54,0.47,0.47,0.47,0.28,0.59,0.54,0.5,0.5,0.32,0.49,0.4,0.46,0.59,0.55,0.44,0.41,0.31,0.33,0.54,0.55,0.51,0.48,0.48,0.49,0.39,0.43,0.55,0.89,0.67,0.37,0.46,0.54,0.52,0.48,0.43,0.57,0.44,0.56,SAS,1.24,1.85,21.05,741.17,282.11,32.16,83.8,115.97,63.62,27.61,12.51,53.48,63.14,235.54,101.41,78.14,62.02,50.55,2.82,2.14,78.7,32.24,3.39,8.33,11.71,6.81,2.63,5.31,6.09,26.21,11.62,8.4,6.63,5.8,314.35,127.68,70.43,30.24,58.8,10.34,2.3,0.46,1.0,1.95,0.16,2.52,0.52,12.67,4.13,1.36,2.06,0.63,0.42,0.81,30.94,24.93,70.21,0.36,0.1,7.49,1.89,0.09,3.56,2.95,104.47,8.51,41.9,13.71,3.86,6.61,9.48,34.86,14.81,11.78,9.19,4.23,8.21,3.09,71.83,14.49,87.14,0.61,292.55,127.52,91.26,74.14,852.52,30.87,357.11,118.01,39.64,78.23,27.93,79.31,16.38,399.01,131.72,43.5,64.46,57.86
2,1,1.0,0,0.33,0.26,0.18,0.04,0.0,0.14,0.22,0.21,0.27,0.07,0.0,0.0,0.0,0.55,0.37,0.51,0.2,0.0,0.26,0.05,0.47,0.43,0.13,0.04,0.12,0.41,0.26,0.4,0.33,0.58,0.54,0.39,0.31,0.0,0.12,0.42,0.09,0.91,0.2,0.8,0.09,0.91,0.11,0.89,SEA,1.48,1.45,13.82,526.28,149.53,19.31,42.14,61.44,32.7,21.19,7.45,40.16,50.51,142.51,54.94,46.23,30.82,29.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.53,61.44,32.7,21.19,40.16,6.42,1.32,0.28,0.83,1.64,0.0,1.32,0.31,5.52,2.48,0.81,1.66,0.41,0.39,0.59,27.08,12.56,59.48,0.27,0.0,0.06,0.0,0.0,0.12,0.0,0.58,0.0,0.0,0.06,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.06,0.12,0.0,38.25,8.81,48.14,0.58,140.09,54.65,50.23,31.93,562.58,20.34,151.15,68.49,23.93,31.18,9.91,38.3,8.81,151.15,68.55,23.93,45.16,45.05
3,1,1.0,1,0.33,0.26,0.18,0.07,0.07,0.21,0.3,0.27,0.32,0.23,0.08,0.13,0.05,0.46,0.43,0.24,0.34,0.05,0.23,0.07,0.32,0.3,0.15,0.03,0.15,0.47,0.32,0.37,0.25,0.33,0.51,0.4,0.24,0.0,0.2,0.26,0.2,0.8,0.25,0.75,0.25,0.75,0.19,0.81,SEA,1.48,1.45,16.26,615.45,182.04,26.62,55.11,81.73,37.92,25.88,12.5,39.76,55.19,173.31,65.8,57.57,39.1,37.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.04,81.73,37.92,25.88,39.76,6.6,1.35,0.44,0.91,1.44,0.0,1.43,0.55,6.91,3.22,0.91,1.48,0.46,0.37,0.67,27.39,16.22,57.91,0.33,0.0,0.25,0.05,0.0,0.27,0.18,3.98,0.19,0.35,0.41,0.06,0.16,0.33,0.88,0.13,0.04,0.04,0.08,0.33,0.05,41.15,15.36,63.24,0.63,188.71,71.87,64.34,44.47,636.8,28.56,200.94,91.79,26.48,42.0,12.72,41.4,15.42,201.29,92.2,26.54,42.63,42.47
4,1,0.71,0,0.0,0.26,0.18,0.19,0.18,0.23,0.24,0.41,0.41,0.4,0.16,0.26,0.24,0.47,0.47,0.27,0.46,0.16,0.25,0.11,0.31,0.3,0.1,0.04,0.19,0.36,0.25,0.35,0.18,0.36,0.53,0.4,0.25,0.0,0.14,0.27,0.37,0.63,0.42,0.58,0.38,0.62,0.33,0.67,SEA,0.0,1.0,15.73,586.77,191.93,28.19,55.11,83.31,43.24,25.16,13.75,40.13,52.69,176.26,69.61,52.63,38.42,42.76,0.73,0.48,18.12,5.68,0.65,1.38,2.03,1.42,0.91,1.46,1.63,5.25,1.88,1.71,1.47,1.77,197.61,85.33,44.65,26.07,41.58,7.29,1.67,0.52,0.98,1.57,0.0,2.08,0.58,8.93,3.25,1.05,1.72,0.51,0.39,0.76,26.33,18.85,53.91,0.3,0.07,2.82,0.6,0.0,1.09,0.77,30.75,2.65,10.29,2.56,1.46,1.77,1.73,9.7,3.58,2.61,2.24,0.83,3.57,0.89,58.09,15.6,61.39,0.35,218.27,88.78,63.97,50.85,666.62,27.95,249.59,89.35,28.51,59.18,21.19,60.92,16.19,259.89,91.91,29.97,49.24,47.47
5,1,0.66,1,0.0,0.26,0.18,0.32,0.27,0.27,0.24,0.43,0.44,0.43,0.3,0.37,0.36,0.5,0.38,0.26,0.47,0.27,0.32,0.23,0.31,0.3,0.17,0.14,0.3,0.35,0.28,0.3,0.16,0.34,0.42,0.34,0.3,0.4,0.37,0.29,0.44,0.56,0.55,0.45,0.35,0.65,0.38,0.62,SEA,0.0,0.6,17.36,629.66,220.4,30.41,64.03,94.44,50.35,24.57,14.42,42.48,55.75,194.44,80.95,55.82,42.36,47.91,0.44,0.29,10.87,3.41,0.39,0.83,1.22,0.85,0.55,0.87,0.98,3.15,1.13,1.02,0.88,1.06,223.81,95.65,51.2,25.12,43.36,7.78,1.77,0.52,0.9,1.55,0.4,2.26,0.57,10.36,4.22,1.03,1.92,0.53,0.42,0.74,28.39,20.09,64.13,0.36,0.02,1.63,0.35,0.03,0.86,0.47,20.69,1.98,7.15,2.71,1.21,1.61,1.81,6.88,2.56,2.12,1.68,0.9,1.63,0.34,66.6,16.48,84.01,0.64,265.05,112.28,72.77,56.04,734.82,37.6,303.48,121.61,29.75,67.39,22.88,68.23,16.82,310.63,124.32,30.96,55.75,54.14
6,1,0.49,1,0.33,0.33,0.33,0.37,0.31,0.37,0.33,0.45,0.43,0.46,0.34,0.42,0.42,0.53,0.46,0.31,0.46,0.33,0.36,0.27,0.3,0.3,0.19,0.15,0.27,0.33,0.26,0.34,0.3,0.35,0.46,0.39,0.33,0.6,0.47,0.32,0.5,0.5,0.62,0.38,0.39,0.61,0.45,0.55,SEA,2.0,1.07,19.2,687.0,250.8,32.96,71.46,104.42,56.45,27.54,15.1,47.56,61.84,214.2,91.1,64.57,50.13,51.71,2.84,2.04,71.8,25.74,3.42,7.63,11.05,6.06,2.91,5.4,6.0,22.51,9.36,6.25,5.06,4.5,276.54,115.47,62.5,30.45,52.96,9.16,2.04,0.56,1.02,1.78,0.6,2.4,0.72,11.43,4.29,0.99,2.0,0.56,0.42,0.76,28.32,17.73,58.87,0.34,0.11,7.49,1.61,0.0,3.21,2.17,79.99,6.46,32.64,12.14,3.32,5.43,8.45,26.76,11.6,7.92,6.63,3.69,6.19,2.81,66.62,19.88,81.93,0.45,259.15,113.1,73.84,58.58,714.26,33.68,312.41,115.62,26.38,74.42,27.64,74.11,21.5,345.05,127.76,29.7,58.49,53.06
7,1,0.39,1,0.24,0.24,0.24,0.42,0.34,0.44,0.38,0.42,0.41,0.44,0.42,0.47,0.43,0.54,0.35,0.35,0.51,0.38,0.41,0.34,0.34,0.33,0.2,0.17,0.3,0.32,0.27,0.41,0.4,0.38,0.38,0.45,0.38,0.71,0.53,0.36,0.54,0.46,0.67,0.33,0.39,0.61,0.5,0.5,SEA,1.71,1.33,19.73,701.15,261.28,33.88,75.55,109.43,57.12,25.93,16.08,49.63,63.77,219.89,94.45,68.66,53.96,52.3,2.78,2.02,71.17,25.08,3.0,7.51,10.51,5.65,2.7,5.12,6.34,22.15,9.08,6.14,5.12,5.06,286.36,119.94,62.77,28.63,54.75,9.38,2.05,0.57,0.96,1.83,0.43,2.04,0.62,9.8,4.24,0.82,1.84,0.53,0.41,0.75,27.67,19.08,62.71,0.33,0.07,5.32,1.25,0.0,2.61,1.96,67.07,6.2,24.28,9.9,2.55,4.33,7.3,21.14,8.65,6.06,5.2,2.6,5.25,1.78,56.82,17.53,82.2,0.66,225.4,98.75,68.37,54.07,690.71,34.32,272.43,116.51,22.11,58.02,20.86,62.14,18.78,296.7,126.41,24.66,53.74,49.41
8,1,0.4,1,0.18,0.18,0.18,0.48,0.39,0.5,0.43,0.43,0.42,0.43,0.49,0.52,0.43,0.57,0.32,0.44,0.49,0.44,0.47,0.41,0.39,0.38,0.24,0.22,0.3,0.34,0.28,0.42,0.45,0.45,0.38,0.42,0.44,0.79,0.56,0.38,0.54,0.46,0.63,0.37,0.45,0.55,0.5,0.5,SEA,1.54,1.5,19.28,682.77,261.76,33.15,75.84,109.0,55.22,24.98,15.22,49.31,62.93,216.75,94.72,68.8,54.31,51.3,2.68,1.92,68.31,24.48,2.77,7.35,10.12,5.41,2.38,4.66,5.92,21.29,8.6,6.58,5.45,5.45,286.25,119.12,60.63,27.36,53.97,9.49,1.97,0.56,0.92,1.82,0.82,1.96,0.56,9.58,4.06,0.8,1.83,0.5,0.41,0.73,27.25,17.57,57.86,0.36,0.06,4.71,1.22,0.03,2.39,1.72,59.12,5.07,22.42,8.49,1.99,3.87,6.29,19.14,7.75,6.11,5.11,2.2,5.65,1.81,54.64,14.94,75.45,0.57,215.96,94.42,65.89,52.15,641.35,30.58,261.26,106.03,21.5,57.01,20.26,59.35,16.16,283.68,114.52,23.49,52.49,48.62
9,1,0.4,1,0.14,0.14,0.14,0.52,0.44,0.56,0.47,0.5,0.49,0.44,0.54,0.57,0.44,0.55,0.32,0.47,0.51,0.49,0.53,0.48,0.4,0.36,0.3,0.28,0.32,0.38,0.31,0.48,0.45,0.46,0.38,0.4,0.5,0.83,0.59,0.38,0.53,0.47,0.64,0.36,0.42,0.58,0.5,0.5,SEA,1.19,1.61,19.42,684.18,271.27,33.24,77.52,110.75,55.77,24.94,15.41,49.59,62.04,221.7,97.53,70.51,56.4,56.0,2.43,1.74,62.33,23.32,2.6,6.97,9.57,4.94,2.15,4.35,5.64,20.07,8.25,5.72,4.83,5.66,294.59,120.32,60.7,27.09,53.93,9.69,1.96,0.56,0.91,1.82,1.08,2.53,0.71,11.82,5.08,1.16,2.09,0.6,0.42,0.76,28.1,20.77,59.1,0.44,0.09,7.22,1.86,0.0,3.12,2.73,88.84,7.19,36.92,16.56,2.92,5.81,10.95,30.37,13.24,11.28,8.88,5.61,4.69,1.57,67.68,18.81,89.51,0.35,256.33,114.18,94.64,74.35,752.38,42.01,320.14,131.53,31.18,50.02,17.42,74.9,20.67,357.06,148.09,34.1,60.09,54.28
10,1,0.35,1,0.11,0.11,0.11,0.52,0.45,0.58,0.5,0.47,0.47,0.45,0.58,0.59,0.45,0.57,0.34,0.48,0.5,0.5,0.51,0.49,0.42,0.39,0.32,0.32,0.33,0.4,0.33,0.46,0.47,0.46,0.4,0.38,0.5,0.87,0.6,0.39,0.56,0.44,0.7,0.3,0.41,0.59,0.53,0.47,SEA,1.16,1.69,19.36,683.27,270.21,32.94,78.05,110.99,56.28,25.39,15.06,49.6,62.24,221.69,97.18,71.72,57.04,54.45,2.44,1.71,62.19,23.01,2.55,6.8,9.35,4.63,2.38,4.37,5.64,19.93,8.09,5.89,4.98,5.41,293.22,120.34,60.91,27.77,53.98,9.83,1.98,0.56,0.94,1.83,0.87,2.39,0.65,10.24,4.27,0.96,2.04,0.55,0.42,0.74,29.3,18.24,65.29,0.37,0.08,5.41,1.39,0.02,2.9,1.8,69.05,6.07,24.88,10.84,2.18,5.0,7.46,21.42,8.84,7.34,5.68,3.38,4.58,1.51,68.4,17.22,79.63,0.56,228.2,99.35,81.93,64.12,712.37,34.75,280.69,114.38,26.13,51.7,17.85,73.81,18.61,305.57,125.22,28.3,60.09,55.1
11,1,0.31,1,0.09,0.09,0.09,0.52,0.46,0.59,0.52,0.47,0.47,0.43,0.59,0.6,0.46,0.6,0.37,0.51,0.52,0.5,0.51,0.49,0.44,0.4,0.36,0.37,0.33,0.42,0.34,0.45,0.49,0.47,0.45,0.39,0.51,0.89,0.67,0.38,0.57,0.43,0.71,0.29,0.42,0.58,0.56,0.44,SEA,1.13,1.75,19.5,695.11,272.21,33.08,78.8,111.88,57.56,26.18,14.79,50.46,63.84,223.9,97.9,72.55,57.67,53.93,2.38,1.71,62.33,22.86,2.5,6.62,9.11,4.69,2.44,4.35,5.82,19.88,8.0,5.92,5.02,5.34,295.07,120.99,62.25,28.62,54.82,9.89,2.05,0.55,1.03,1.87,0.89,2.6,0.54,12.12,4.48,1.01,2.12,0.62,0.42,0.78,29.05,22.59,69.03,0.42,0.11,7.74,1.23,0.02,3.34,2.77,95.19,8.01,35.61,13.08,2.48,6.28,9.14,30.8,12.53,9.41,7.57,3.94,8.77,2.99,72.62,14.37,85.25,0.68,265.2,115.54,88.0,71.39,802.59,36.03,328.2,121.27,27.93,73.36,25.73,80.36,15.6,363.81,134.36,30.42,63.49,57.21
2,0,0.43,0,0.0,0.26,0.18,0.39,0.1,0.21,0.26,0.21,0.22,0.28,0.28,0.3,0.45,0.4,0.31,0.43,0.41,0.26,0.42,0.22,0.15,0.23,0.29,0.18,0.18,0.12,0.07,0.42,0.24,0.43,0.26,0.23,0.35,0.0,0.0,0.92,0.42,0.58,0.4,0.6,0.5,0.5,0.64,0.35,WAS,0.0,2.0,22.76,804.35,288.0,37.47,83.77,121.24,62.94,31.85,17.15,59.28,67.88,237.34,111.82,73.38,51.05,41.3,1.62,1.33,48.4,14.65,1.62,3.87,5.5,3.31,1.76,3.8,3.21,12.53,5.78,2.97,2.3,2.55,302.65,126.73,66.24,33.62,63.08,9.74,2.29,0.58,1.09,2.1,0.0,1.89,0.69,11.66,4.79,1.23,2.19,0.63,0.47,0.68,31.14,26.29,78.09,0.43,0.06,3.86,1.19,0.0,1.82,1.56,59.44,4.07,18.41,6.7,2.23,4.52,4.76,15.65,7.23,3.68,2.97,1.93,3.09,0.98,56.18,20.84,98.42,0.51,290.03,138.41,89.66,61.84,907.81,47.08,352.87,145.5,36.83,44.46,14.21,60.04,22.03,371.28,152.19,39.06,69.58,65.06
3,0,0.81,1,0.0,0.26,0.18,0.26,0.19,0.07,0.14,0.24,0.31,0.45,0.37,0.44,0.23,0.27,0.35,0.4,0.42,0.14,0.34,0.27,0.09,0.11,0.28,0.2,0.3,0.34,0.28,0.36,0.09,0.43,0.25,0.23,0.27,0.0,0.11,0.93,0.31,0.69,0.45,0.55,0.23,0.77,0.29,0.71,WAS,0.0,0.67,20.87,735.97,241.65,38.89,82.52,121.4,51.05,29.52,16.63,54.49,58.69,222.23,93.6,62.04,42.26,42.25,0.54,0.44,16.13,4.88,0.54,1.29,1.83,1.1,0.59,1.27,1.07,4.18,1.93,0.99,0.77,0.85,246.53,123.24,52.16,30.11,55.76,8.06,1.76,0.55,0.99,1.87,0.0,1.68,0.64,7.79,4.59,1.06,1.83,0.52,0.39,0.63,29.03,20.42,59.02,0.4,0.01,0.3,0.36,0.0,0.4,0.35,12.95,0.84,4.42,1.59,0.59,0.78,1.14,3.58,1.68,0.97,0.82,0.45,0.48,0.24,50.26,19.69,94.46,0.35,225.24,93.91,54.87,35.99,754.89,44.5,234.15,138.97,31.72,35.63,10.34,50.56,20.05,238.57,140.56,32.31,55.05,54.27
4,0,0.55,0,0.5,0.26,0.18,0.29,0.21,0.07,0.08,0.35,0.35,0.44,0.4,0.45,0.33,0.31,0.27,0.3,0.31,0.19,0.31,0.26,0.14,0.15,0.28,0.25,0.27,0.32,0.25,0.27,0.11,0.35,0.22,0.23,0.27,0.0,0.09,0.97,0.43,0.57,0.49,0.51,0.41,0.59,0.44,0.56,WAS,1.5,1.33,19.71,693.39,234.35,36.51,80.99,117.5,51.91,26.32,13.19,49.33,58.71,209.98,89.41,57.5,41.43,42.13,2.48,1.74,62.45,22.03,2.83,5.91,8.74,5.68,2.06,3.29,4.97,18.59,8.36,5.09,3.87,4.2,256.38,126.23,57.59,28.38,52.62,9.0,2.02,0.47,0.98,1.83,0.5,2.23,0.3,8.97,4.29,0.87,1.79,0.54,0.4,0.69,27.62,17.92,57.1,0.42,0.11,7.61,0.63,0.0,3.1,1.99,73.31,5.92,26.34,9.86,1.81,3.56,6.46,22.05,9.85,5.93,4.53,3.4,5.46,2.11,55.07,8.33,72.69,0.48,201.03,84.39,56.34,40.25,657.73,33.76,223.59,106.45,21.94,41.13,14.56,62.68,8.96,249.93,116.31,23.75,50.95,47.4
5,0,0.67,1,0.3,0.26,0.18,0.38,0.37,0.1,0.09,0.38,0.41,0.53,0.41,0.5,0.44,0.44,0.22,0.27,0.28,0.27,0.41,0.31,0.29,0.29,0.33,0.3,0.31,0.42,0.34,0.44,0.11,0.35,0.25,0.28,0.39,0.4,0.36,0.94,0.34,0.66,0.34,0.66,0.4,0.6,0.36,0.64,WAS,0.9,0.8,20.04,705.56,245.35,38.49,79.88,118.37,56.32,24.77,12.08,48.39,62.66,222.85,94.01,56.73,42.23,46.11,1.49,1.05,37.47,13.22,1.7,3.54,5.24,3.41,1.24,1.98,2.98,11.16,5.01,3.05,2.32,2.52,258.57,123.61,59.72,26.01,50.36,8.83,2.01,0.41,0.88,1.71,0.3,2.11,0.38,10.47,4.83,0.9,1.85,0.56,0.42,0.71,29.71,21.98,71.52,0.49,0.05,2.9,0.67,0.0,1.34,1.09,38.5,3.3,15.95,6.07,1.08,2.14,4.12,12.14,5.51,5.5,4.22,1.95,1.96,0.72,61.41,10.91,88.72,0.52,263.85,112.41,73.82,53.93,771.36,46.03,294.64,134.75,26.06,48.21,15.89,64.31,11.58,310.59,140.82,27.14,55.74,53.6
6,0,0.59,0,0.2,0.26,0.18,0.41,0.4,0.21,0.21,0.32,0.32,0.5,0.43,0.51,0.38,0.48,0.27,0.21,0.33,0.3,0.43,0.33,0.36,0.36,0.31,0.28,0.34,0.46,0.38,0.46,0.2,0.32,0.3,0.28,0.42,0.6,0.48,0.89,0.39,0.61,0.44,0.56,0.4,0.6,0.38,0.62,WAS,0.93,1.2,19.41,698.74,245.37,36.87,78.32,115.19,53.23,25.43,12.54,46.14,63.69,221.81,93.2,61.69,45.46,40.25,1.81,1.23,44.72,15.33,2.21,4.79,6.99,3.36,1.4,2.6,3.84,13.09,5.6,4.33,3.36,2.39,260.71,122.18,56.59,26.84,48.74,8.9,1.91,0.44,0.91,1.66,0.2,1.76,0.62,9.12,4.28,1.05,1.81,0.56,0.42,0.71,29.07,21.99,78.19,0.43,0.08,4.6,2.87,0.05,2.53,1.91,72.29,7.25,26.86,12.15,2.73,4.41,8.63,21.84,9.53,7.97,6.62,3.52,2.81,1.18,50.3,16.48,79.49,0.63,223.98,96.7,74.42,53.02,752.7,40.66,258.09,120.14,30.03,32.25,11.66,54.9,19.35,284.95,132.29,32.75,54.97,50.56
7,0,0.59,1,0.14,0.26,0.18,0.41,0.37,0.2,0.21,0.38,0.37,0.39,0.41,0.44,0.4,0.54,0.3,0.18,0.26,0.31,0.42,0.3,0.38,0.38,0.3,0.28,0.24,0.47,0.35,0.48,0.26,0.25,0.34,0.28,0.42,0.71,0.57,0.79,0.41,0.59,0.47,0.53,0.39,0.61,0.4,0.6,WAS,0.67,0.86,20.35,729.97,252.83,35.32,79.47,114.79,55.85,27.04,11.47,47.33,68.52,225.48,95.45,63.29,46.46,45.58,1.29,0.88,31.94,10.95,1.58,3.42,5.0,2.4,1.0,1.86,2.74,9.35,4.0,3.09,2.4,1.71,263.79,119.79,58.25,28.04,49.19,8.76,1.92,0.39,0.93,1.63,0.43,2.42,0.47,10.51,4.32,1.15,1.92,0.62,0.43,0.75,29.37,23.18,79.98,0.44,0.09,8.04,1.75,0.09,2.59,2.09,79.2,7.58,26.63,11.3,3.24,5.23,7.69,22.32,9.35,7.1,5.55,3.61,7.26,2.38,65.27,12.42,81.03,0.82,246.46,105.14,74.12,55.11,820.13,36.36,291.1,117.39,31.89,70.81,25.71,73.32,14.17,317.73,128.69,35.13,57.77,52.54
8,0,0.55,0,0.11,0.26,0.18,0.5,0.43,0.29,0.3,0.43,0.41,0.4,0.46,0.48,0.46,0.65,0.39,0.28,0.28,0.41,0.46,0.34,0.5,0.49,0.37,0.34,0.26,0.45,0.34,0.52,0.35,0.28,0.43,0.24,0.49,0.79,0.61,0.69,0.45,0.55,0.54,0.46,0.37,0.63,0.45,0.55,WAS,0.5,1.14,20.58,734.93,267.56,35.06,81.16,116.22,58.18,28.75,11.95,49.77,72.09,230.94,100.42,68.09,49.95,48.79,1.42,0.98,36.02,12.08,2.1,4.08,6.18,2.62,1.2,2.28,3.46,11.33,4.46,3.47,2.5,2.26,279.65,122.41,60.8,29.95,52.05,9.27,1.99,0.41,1.0,1.73,0.32,2.26,0.42,10.36,4.09,1.07,1.89,0.57,0.42,0.75,27.39,20.18,71.67,0.43,0.06,5.23,1.05,0.07,1.82,1.49,55.02,5.32,18.42,8.27,2.27,3.67,5.71,16.86,6.49,4.98,3.81,2.56,5.28,1.63,59.6,11.56,73.92,0.91,223.23,96.26,73.42,55.1,713.0,31.02,269.52,104.94,29.29,61.92,21.9,64.82,12.62,287.94,113.21,31.57,53.51,49.85
9,0,0.55,0,0.08,0.26,0.18,0.5,0.47,0.45,0.43,0.43,0.44,0.41,0.49,0.51,0.42,0.7,0.41,0.38,0.32,0.44,0.49,0.4,0.56,0.54,0.38,0.37,0.34,0.51,0.41,0.53,0.48,0.3,0.5,0.24,0.53,0.83,0.65,0.62,0.45,0.55,0.52,0.48,0.41,0.59,0.44,0.56,WAS,0.39,0.89,19.93,712.66,264.42,33.95,79.55,113.5,54.75,28.27,12.23,50.45,71.39,227.12,97.37,71.14,53.28,49.11,1.11,0.76,28.01,9.4,1.64,3.17,4.81,2.03,0.93,1.77,2.69,8.81,3.47,2.7,1.94,1.76,273.81,118.31,56.78,29.21,52.22,9.19,1.86,0.41,1.01,1.73,0.25,1.68,0.48,9.47,4.25,0.91,1.66,0.49,0.42,0.75,26.07,15.8,60.82,0.4,0.09,2.07,1.2,0.0,1.38,1.13,38.63,3.48,15.32,8.8,1.51,2.29,6.08,13.72,6.04,3.99,3.04,2.72,0.78,0.21,43.09,11.65,69.57,0.84,193.71,86.48,70.62,53.32,586.52,32.95,237.92,102.51,24.33,35.05,11.64,45.15,12.86,253.24,111.31,25.84,44.93,42.63
